Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId
0011g00000nAbu8AAC,,,Hilmer Manufacturing,Channel Partner / Reseller,,1-1-1 Chuo Aoba-ku,Sendai,4,980-0021,JP,,,,"{""city"":""Sendai"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""980-0021"",""state"":""4"",""street"":""1-1-1 Chuo Aoba-ku""}",1-1-1 Chuo Aoba-ku,Sendai,4,980-0021,JP,,,,"{""city"":""Sendai"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""980-0021"",""state"":""4"",""street"":""1-1-1 Chuo Aoba-ku""}",(555) 479-6025,(555) 640-2569,000180811357,,/services/images/photo/0011g00000nAbu8AAC,,Manufacturing,44389040,680,Subsidiary,,,Warm,,0051g000004BvFfAAK,2009-06-30T23:44:56.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbu9AAC,,,Oliverio University,Customer - Direct,,3-17-2 Shin-yokohama Kohoku-ku,Yokohama,14,222-0033,JP,,,,"{""city"":""Yokohama"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""222-0033"",""state"":""14"",""street"":""3-17-2 Shin-yokohama Kohoku-ku""}",3-17-2 Shin-yokohama Kohoku-ku,Yokohama,14,222-0033,JP,,,,"{""city"":""Yokohama"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""222-0033"",""state"":""14"",""street"":""3-17-2 Shin-yokohama Kohoku-ku""}",(555) 869-1853,(555) 173-8153,000501138443,,/services/images/photo/0011g00000nAbu9AAC,,Education,-2141519296,72000,Private,,,Warm,,0051g000004BvFfAAK,2019-12-18T15:41:52.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuAAAS,,,Bergreen Organization,Technology Partner,,1-4-1 Chuo,Ebina,14,243-0432,JP,,,,"{""city"":""Ebina"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""243-0432"",""state"":""14"",""street"":""1-4-1 Chuo""}",1-4-1 Chuo,Ebina,14,243-0432,JP,,,,"{""city"":""Ebina"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""243-0432"",""state"":""14"",""street"":""1-4-1 Chuo""}",(555) 677-6759,(555) 979-1927,000864744211,,/services/images/photo/0011g00000nAbuAAAS,,Not For Profit,107336380,710,Private,,,Warm,,0051g000004BvFfAAK,2017-09-28T23:28:34.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuBAAS,,,Luquette Machinery,Channel Partner / Reseller,,"133-1 Sinjeong-dong, Nam-gu",Ulsan,31,680-828,KR,,,,"{""city"":""Ulsan"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""680-828"",""state"":""31"",""street"":""133-1 Sinjeong-dong, Nam-gu""}","133-1 Sinjeong-dong, Nam-gu",Ulsan,31,680-828,KR,,,,"{""city"":""Ulsan"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""680-828"",""state"":""31"",""street"":""133-1 Sinjeong-dong, Nam-gu""}",(555) 572-3644,(555) 603-9386,000611873422,,/services/images/photo/0011g00000nAbuBAAS,,Machinery,27567150,150,Private,,,Hot,,0051g000004BvFfAAK,2011-02-13T23:44:08.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuCAAS,,,Global Vorsburgh Healthcare,Technology Partner,,1135 Woodstock Rd,Roswell,GA,300752231,US,,,,"{""city"":""Roswell"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""300752231"",""state"":""GA"",""street"":""1135 Woodstock Rd""}",1135 Woodstock Rd,Roswell,GA,300752231,US,,,,"{""city"":""Roswell"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""300752231"",""state"":""GA"",""street"":""1135 Woodstock Rd""}",(555) 963-2356,(555) 238-6564,000384534133,,/services/images/photo/0011g00000nAbuCAAS,,Healthcare,93313620,540,Private,,,Hot,,0051g000004BvFfAAK,2010-11-04T00:31:05.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuDAAS,,,Global Printers Apparel,Installation Partner,,"919 S. Central Ave., F",Glendale,CA,912042004,US,,,,"{""city"":""Glendale"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""912042004"",""state"":""CA"",""street"":""919 S. Central Ave., F""}","919 S. Central Ave., F",Glendale,CA,912042004,US,,,,"{""city"":""Glendale"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""912042004"",""state"":""CA"",""street"":""919 S. Central Ave., F""}",(555) 664-1558,(555) 521-5320,000718895923,,/services/images/photo/0011g00000nAbuDAAS,,Apparel,76513450,530,Public,,,Cold,,0051g000004BvFfAAK,2014-12-15T20:18:45.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuEAAS,,,Toolsiram Insurance,Technology Partner,,"975-1 , Dujeong-dong, Seobuk-gu",Cheonan,44,331-960,KR,,,,"{""city"":""Cheonan"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""331-960"",""state"":""44"",""street"":""975-1 , Dujeong-dong, Seobuk-gu""}","975-1 , Dujeong-dong, Seobuk-gu",Cheonan,44,331-960,KR,,,,"{""city"":""Cheonan"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""331-960"",""state"":""44"",""street"":""975-1 , Dujeong-dong, Seobuk-gu""}",(555) 162-5433,(555) 193-2577,000122055842,,/services/images/photo/0011g00000nAbuEAAS,,Insurance,82492800,520,Private,,,Warm,,0051g000004BvFfAAK,2018-06-30T20:38:39.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuFAAS,,,Dowson Organization,Customer - Channel,,1-15-7 Kichijoji-Minamicho,Musashino,13,180-0003,JP,,,,"{""city"":""Musashino"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""180-0003"",""state"":""13"",""street"":""1-15-7 Kichijoji-Minamicho""}",1-15-7 Kichijoji-Minamicho,Musashino,13,180-0003,JP,,,,"{""city"":""Musashino"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""180-0003"",""state"":""13"",""street"":""1-15-7 Kichijoji-Minamicho""}",(555) 493-4280,(555) 941-5535,000960743933,,/services/images/photo/0011g00000nAbuFAAS,,Not For Profit,82638760,740,Public,,,Warm,,0051g000004BvFfAAK,2014-09-18T15:26:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuGAAS,,,Global Malcolm Telecommunications,Channel Partner / Reseller,,6765 Orchard Lake Rd,West Bloomfield,MI,483223422,US,,,,"{""city"":""West Bloomfield"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""483223422"",""state"":""MI"",""street"":""6765 Orchard Lake Rd""}",6765 Orchard Lake Rd,West Bloomfield,MI,483223422,US,,,,"{""city"":""West Bloomfield"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""483223422"",""state"":""MI"",""street"":""6765 Orchard Lake Rd""}",(555) 701-4752,(555) 120-2144,000907288371,,/services/images/photo/0011g00000nAbuGAAS,,Telecommunications,134916480,960,Private,,,Warm,,0051g000004BvFfAAK,2017-04-14T23:48:48.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuHAAS,,,Shipp Media,Other,,"47-7 Myungil-dong,Gangdong-gu",Seoul,11,134-825,KR,,,,"{""city"":""Seoul"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""134-825"",""state"":""11"",""street"":""47-7 Myungil-dong,Gangdong-gu""}","47-7 Myungil-dong,Gangdong-gu",Seoul,11,134-825,KR,,,,"{""city"":""Seoul"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""134-825"",""state"":""11"",""street"":""47-7 Myungil-dong,Gangdong-gu""}",(555) 795-3819,(555) 301-6155,000153321936,,/services/images/photo/0011g00000nAbuHAAS,,Media,6730218,99,Private,,,Warm,,0051g000004BvFfAAK,2012-02-22T02:14:17.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuIAAS,,,Passy Shipping,Installation Partner,,"13844 Olivia Way, 101",Fishers,IN,46037,US,,,,"{""city"":""Fishers"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""46037"",""state"":""IN"",""street"":""13844 Olivia Way, 101""}","13844 Olivia Way, 101",Fishers,IN,46037,US,,,,"{""city"":""Fishers"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""46037"",""state"":""IN"",""street"":""13844 Olivia Way, 101""}",(555) 940-9443,(555) 935-9732,000438623085,,/services/images/photo/0011g00000nAbuIAAS,,Shipping,1455045408,110000,Private,,,Hot,,0051g000004BvFfAAK,2019-03-08T00:55:49.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuJAAS,,,Pendl Foundation,Prospect,,900 SE Baker St,McMinnville,OR,97128,US,,,,"{""city"":""McMinnville"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97128"",""state"":""OR"",""street"":""900 SE Baker St""}",900 SE Baker St,McMinnville,OR,97128,US,,,,"{""city"":""McMinnville"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97128"",""state"":""OR"",""street"":""900 SE Baker St""}",(555) 897-1112,(555) 772-1977,000345993862,,/services/images/photo/0011g00000nAbuJAAS,,Not For Profit,12512475,81,Public,,,Warm,,0051g000004BvFfAAK,2016-04-22T20:45:18.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuKAAS,,,Petrucci Industries,Installation Partner,,"30 Rockefeller Plaza, Space A",New York,NY,101120015,US,,,,"{""city"":""New York"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""101120015"",""state"":""NY"",""street"":""30 Rockefeller Plaza, Space A""}","30 Rockefeller Plaza, Space A",New York,NY,101120015,US,,,,"{""city"":""New York"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""101120015"",""state"":""NY"",""street"":""30 Rockefeller Plaza, Space A""}",(555) 978-9500,(555) 938-4667,000989706963,,/services/images/photo/0011g00000nAbuKAAS,,Other,-1941995920,610000,Other,,,Warm,,0051g000004BvFfAAK,2019-07-03T23:42:05.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuLAAS,,,Premier Rideout Industrial,Installation Partner,,2100 Dixwell Avenue,Hamden,CT,65142406,US,,,,"{""city"":""Hamden"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""65142406"",""state"":""CT"",""street"":""2100 Dixwell Avenue""}",2100 Dixwell Avenue,Hamden,CT,65142406,US,,,,"{""city"":""Hamden"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""65142406"",""state"":""CT"",""street"":""2100 Dixwell Avenue""}",(555) 133-8496,(555) 249-2445,000843976556,,/services/images/photo/0011g00000nAbuLAAS,,Construction,64876080,680,Public,,,Warm,,0051g000004BvFfAAK,2017-10-27T00:29:54.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuMAAS,,,Beyser Environmental,Channel Partner / Reseller,,"20810 Avalon Boulevard, #A, Carson Depot Shopping Center",Carson,CA,907463333,US,,,,"{""city"":""Carson"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""907463333"",""state"":""CA"",""street"":""20810 Avalon Boulevard, #A, Carson Depot Shopping Center""}","20810 Avalon Boulevard, #A, Carson Depot Shopping Center",Carson,CA,907463333,US,,,,"{""city"":""Carson"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""907463333"",""state"":""CA"",""street"":""20810 Avalon Boulevard, #A, Carson Depot Shopping Center""}",(555) 411-8683,(555) 614-5292,000131007372,,/services/images/photo/0011g00000nAbuMAAS,,Environmental,2953512,76,Private,,,Warm,,0051g000004BvFfAAK,2007-05-04T20:49:54.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuNAAS,,,Mcfetridge Telecommunications,Other,,"9441 Strickland Road, Unit R06, Capital Boulevard Shoppes",Raleigh,NC,276151934,US,,,,"{""city"":""Raleigh"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""276151934"",""state"":""NC"",""street"":""9441 Strickland Road, Unit R06, Capital Boulevard Shoppes""}","9441 Strickland Road, Unit R06, Capital Boulevard Shoppes",Raleigh,NC,276151934,US,,,,"{""city"":""Raleigh"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""276151934"",""state"":""NC"",""street"":""9441 Strickland Road, Unit R06, Capital Boulevard Shoppes""}",(555) 359-5589,(555) 927-6286,000620114512,,/services/images/photo/0011g00000nAbuNAAS,,Telecommunications,124840170,910,Private,,,Warm,,0051g000004BvFfAAK,2013-01-03T21:55:53.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuOAAS,,,Alfisi Telecommunications,Channel Partner / Reseller,,Ve Vaňkovce 1,Brno,JM,,CZ,,,,"{""city"":""Brno"",""country"":""CZ"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""JM"",""street"":""Ve Vaňkovce 1""}",Ve Vaňkovce 1,Brno,JM,,CZ,,,,"{""city"":""Brno"",""country"":""CZ"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""JM"",""street"":""Ve Vaňkovce 1""}",(555) 431-5901,(555) 298-2812,000237330346,,/services/images/photo/0011g00000nAbuOAAS,,Telecommunications,1378983800,8900,Other,,,Cold,,0051g000004BvFfAAK,2017-10-14T02:36:01.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuPAAS,,,Vandygriff Digital,Customer - Direct,,1801 Howell Mill Rd,Atlanta,GA,303180911,US,,,,"{""city"":""Atlanta"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""303180911"",""state"":""GA"",""street"":""1801 Howell Mill Rd""}",1801 Howell Mill Rd,Atlanta,GA,303180911,US,,,,"{""city"":""Atlanta"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""303180911"",""state"":""GA"",""street"":""1801 Howell Mill Rd""}",(555) 220-2686,(555) 685-6709,000642077336,,/services/images/photo/0011g00000nAbuPAAS,,Electronics,5545085,91,Other,,,Warm,,0051g000004BvFfAAK,2015-12-01T23:11:40.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuQAAS,,,Berent Consulting,Technology Partner,,434-5 신세계백화점 B관 1층,서울,11,150-034,KR,,,,"{""city"":""서울"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""150-034"",""state"":""11"",""street"":""434-5 신세계백화점 B관 1층""}",434-5 신세계백화점 B관 1층,서울,11,150-034,KR,,,,"{""city"":""서울"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""150-034"",""state"":""11"",""street"":""434-5 신세계백화점 B관 1층""}",(555) 239-4075,(555) 878-9864,000969846518,,/services/images/photo/0011g00000nAbuQAAS,,Consulting,78941100,700,Other,,,Warm,,0051g000004BvFfAAK,2017-08-03T18:07:57.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuRAAS,,,Global Kisro Apparel,Customer - Channel,,Between King Fahd Branch Rd & Olaya St,Riyadh,1,,SA,,,,"{""city"":""Riyadh"",""country"":""SA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""1"",""street"":""Between King Fahd Branch Rd & Olaya St""}",Between King Fahd Branch Rd & Olaya St,Riyadh,1,,SA,,,,"{""city"":""Riyadh"",""country"":""SA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""1"",""street"":""Between King Fahd Branch Rd & Olaya St""}",(555) 580-2941,(555) 997-1640,000837403774,,/services/images/photo/0011g00000nAbuRAAS,,Apparel,142525220,860,Public,,,Warm,,0051g000004BvFfAAK,2012-12-01T00:10:47.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuSAAS,,,Butterbaugh Finance,Channel Partner / Reseller,,809-10 yeoksamdong gangnamgu,Seoul,11,135-080,KR,,,,"{""city"":""Seoul"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""135-080"",""state"":""11"",""street"":""809-10 yeoksamdong gangnamgu""}",809-10 yeoksamdong gangnamgu,Seoul,11,135-080,KR,,,,"{""city"":""Seoul"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""135-080"",""state"":""11"",""street"":""809-10 yeoksamdong gangnamgu""}",(555) 747-9973,(555) 334-5197,000238960181,,/services/images/photo/0011g00000nAbuSAAS,,Finance,5424696,59,Private,,,Hot,,0051g000004BvFfAAK,2004-11-10T18:23:11.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuTAAS,,,Greenweig Engineering,Customer - Channel,,8137 Brook Road,Richmond,VA,232271307,US,,,,"{""city"":""Richmond"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""232271307"",""state"":""VA"",""street"":""8137 Brook Road""}",8137 Brook Road,Richmond,VA,232271307,US,,,,"{""city"":""Richmond"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""232271307"",""state"":""VA"",""street"":""8137 Brook Road""}",(555) 422-9151,(555) 686-6983,000265059255,,/services/images/photo/0011g00000nAbuTAAS,,Engineering,179129700,900,Private,,,Warm,,0051g000004BvFfAAK,2019-09-09T17:56:16.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuUAAS,,,Swaim Consulting,Channel Partner / Reseller,,"1948 Beacon St, Rainbow Square Plaza",Brighton,MA,21357701,US,,,,"{""city"":""Brighton"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""21357701"",""state"":""MA"",""street"":""1948 Beacon St, Rainbow Square Plaza""}","1948 Beacon St, Rainbow Square Plaza",Brighton,MA,21357701,US,,,,"{""city"":""Brighton"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""21357701"",""state"":""MA"",""street"":""1948 Beacon St, Rainbow Square Plaza""}",(555) 457-3601,(555) 816-1700,000282991765,,/services/images/photo/0011g00000nAbuUAAS,,Consulting,226612704,70000,Private,,,Warm,,0051g000004BvFfAAK,2012-02-06T21:46:36.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbuVAAS,,,Global Cisney Industrial,Customer - Channel,,"Av. Profa. Izoraida Marques Peres, 401, Piso Sorocaba Loja 254",Sorocaba,SP,18048-110,BR,,,,"{""city"":""Sorocaba"",""country"":""BR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""18048-110"",""state"":""SP"",""street"":""Av. Profa. Izoraida Marques Peres, 401, Piso Sorocaba Loja 254""}","Av. Profa. Izoraida Marques Peres, 401, Piso Sorocaba Loja 254",Sorocaba,SP,18048-110,BR,,,,"{""city"":""Sorocaba"",""country"":""BR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""18048-110"",""state"":""SP"",""street"":""Av. Profa. Izoraida Marques Peres, 401, Piso Sorocaba Loja 254""}",(555) 969-3060,(555) 560-4060,000533239490,,/services/images/photo/0011g00000nAbuVAAS,,Construction,49383530,370,Public,,,Cold,,0051g000004BvFfAAK,2019-01-14T14:50:20.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
